gender,height,weight,age,color,occupation,race,hair,titan,loveHistoria,eyes,loyalty,humor,fighting,intelligence,willpower,execution,passion,coordination,rationality,isReiner
2,154,50,48,2,2,3,1,1,1,3,2,10,3,5,8,2,7,7,7,0
1,180,89,25,1,2,3,3,1,1,3,0,5,0,0,7,5,0,3,3,0
1,148,88,39,3,1,2,2,2,2,3,2,4,9,4,4,0,9,6,10,0
1,170,73,54,3,1,3,2,1,2,1,7,2,1,9,9,4,9,1,0,1
1,159,57,20,1,1,1,3,2,1,3,4,7,4,5,2,0,10,2,9,0
1,161,117,40,3,1,1,1,1,1,3,6,8,9,2,10,5,5,7,7,0
1,170,78,49,2,3,3,3,2,1,1,5,4,3,4,5,2,1,9,9,0
2,175,106,38,3,1,1,2,2,2,2,1,4,2,10,1,4,1,10,7,0
1,153,84,41,2,2,3,2,2,2,1,3,2,1,8,7,6,0,8,0,0
2,138,64,45,2,3,3,3,1,1,1,1,10,9,10,10,4,9,2,7,0
1,138,93,20,2,3,3,1,2,2,1,5,9,2,2,0,9,2,8,7,0
2,157,65,40,1,1,3,3,1,1,1,8,5,9,6,0,0,7,6,6,0
2,177,54,33,2,2,3,1,2,2,2,3,4,4,4,5,2,0,2,0,0
1,150,115,44,1,1,3,1,1,1,3,9,1,10,1,2,7,4,9,8,0
1,140,50,20,3,2,2,2,1,1,3,8,1,7,1,2,10,6,0,3,0
1,173,101,24,2,2,1,3,2,2,1,8,2,10,0,1,8,3,10,1,0
2,135,120,29,1,3,2,1,1,2,3,3,8,9,0,4,10,10,1,6,0
2,146,90,59,3,3,2,2,1,1,3,0,8,2,1,10,3,3,0,7,0
1,173,104,32,3,3,1,1,1,2,1,4,8,3,8,10,3,0,3,5,0
1,158,105,34,2,1,1,2,2,2,3,9,4,2,9,6,8,7,3,2,0
1,147,61,19,1,3,2,2,1,2,1,5,6,8,1,3,1,1,4,0,0
1,135,69,51,3,1,3,3,2,1,1,10,8,5,9,9,5,9,3,5,0
2,173,45,12,3,1,1,3,2,2,1,9,5,0,9,10,5,7,2,6,0
1,171,118,40,2,2,3,3,2,1,2,6,0,7,4,7,6,2,8,0,0
1,147,89,41,2,1,3,1,1,1,1,9,4,5,3,6,10,9,10,7,0
2,146,120,40,2,3,2,3,2,1,3,10,3,8,3,2,9,4,8,4,0
2,153,101,56,3,3,2,2,2,2,2,8,8,6,1,2,3,1,10,4,0
2,183,76,29,3,2,2,2,1,1,1,1,9,5,10,9,9,4,8,7,0
1,180,123,18,1,2,1,2,1,2,2,9,8,5,5,2,8,9,5,8,0
2,166,84,29,1,1,3,1,2,2,1,10,10,8,4,2,7,2,4,4,0
2,157,99,39,3,3,3,3,1,2,1,2,6,8,0,6,4,9,2,6,0
2,180,73,10,3,2,2,1,1,1,2,6,8,0,10,3,6,9,10,5,0
1,150,71,42,1,1,2,1,1,2,2,8,2,9,6,8,9,3,6,5,0
2,157,71,38,1,1,2,1,2,1,1,6,0,2,3,8,8,4,2,1,0
2,139,63,40,3,2,3,3,2,2,1,3,4,7,2,0,7,7,2,4,0
2,148,82,22,1,3,3,2,1,2,1,3,1,0,2,2,10,5,7,6,0
1,138,103,36,2,3,1,1,2,2,3,10,8,4,0,3,10,1,6,7,0
1,197,67,48,2,1,3,3,2,1,2,9,3,9,3,6,0,2,2,3,0
2,188,48,21,2,1,3,3,2,1,2,7,5,2,1,3,8,2,9,5,0
2,181,114,57,3,3,2,1,2,2,3,8,7,8,5,9,1,4,0,4,0
1,165,97,27,1,1,1,2,1,1,1,4,1,3,10,3,5,2,8,5,0
2,171,114,52,2,1,3,2,1,1,3,0,2,6,6,8,1,2,5,2,0
1,139,107,57,3,3,1,3,1,1,2,0,1,8,2,1,2,2,7,8,0
1,154,112,43,1,1,1,3,2,1,2,5,4,10,1,9,0,1,7,8,0
2,184,77,58,3,2,3,3,2,2,1,4,1,7,10,6,4,8,3,1,0
1,193,103,14,3,1,3,1,2,1,3,0,3,1,8,10,5,4,0,6,0
1,135,72,20,3,3,1,3,2,1,1,5,4,10,5,8,7,9,7,9,0
2,190,68,42,3,2,3,1,2,2,3,3,6,2,6,10,4,7,9,3,0
2,174,56,22,1,1,3,3,2,2,3,4,1,7,5,3,8,4,2,9,0
1,161,89,56,3,1,2,1,1,1,1,4,6,0,3,9,6,1,4,0,0
1,194,89,29,1,2,2,3,1,1,1,1,6,7,4,9,2,8,9,3,0
2,136,47,59,1,1,2,3,1,1,1,8,10,8,3,7,8,2,9,8,0
1,143,44,52,3,3,1,2,1,1,1,6,1,5,2,0,6,7,4,6,0
2,161,120,39,3,2,3,3,2,2,1,4,7,1,4,0,8,0,10,9,0
2,157,49,34,2,2,1,2,2,1,2,2,7,10,10,1,0,4,8,4,0
2,173,90,28,3,1,3,1,2,1,1,6,7,7,1,9,6,7,8,5,0
1,191,44,30,1,3,1,1,1,2,2,0,3,3,4,2,5,2,8,9,0
1,194,51,43,3,3,1,2,1,2,1,10,6,6,3,7,1,2,4,0,0
1,150,96,15,3,1,1,1,1,2,1,3,4,1,7,2,4,5,7,5,0
1,187,67,53,3,3,1,2,2,1,2,7,10,1,6,1,1,6,6,7,0
2,139,101,54,2,3,3,2,2,2,3,8,4,6,2,1,5,2,0,3,0
1,197,52,43,2,1,2,3,1,1,2,5,7,4,3,8,8,6,3,4,0
2,157,93,50,1,3,3,2,2,1,1,3,8,3,6,2,1,10,5,4,0
2,193,68,50,1,3,2,3,2,1,1,9,4,8,5,8,5,2,7,8,0
2,189,115,58,2,3,1,2,2,1,2,8,9,2,8,8,10,4,3,2,0
2,196,92,41,1,3,1,3,1,2,2,0,1,4,8,9,10,8,2,7,0
2,193,84,18,3,2,1,1,2,2,2,6,6,2,3,5,2,7,6,5,0
1,147,75,32,3,1,1,3,1,1,1,3,9,4,5,0,3,10,7,4,0
2,166,49,35,3,1,1,1,2,1,1,5,3,3,6,2,1,0,7,6,0
2,195,116,28,3,3,1,2,1,2,1,6,4,0,10,6,3,10,7,0,0
1,183,95,29,3,3,3,3,1,2,1,9,1,0,3,5,2,10,5,10,0
1,136,57,56,3,1,2,3,2,2,3,2,4,4,5,5,3,1,8,0,0
1,142,103,17,3,3,2,2,2,2,3,7,4,5,8,7,4,7,3,2,0
2,178,40,50,1,1,3,2,2,2,1,6,4,5,10,1,9,10,5,0,0
1,167,101,53,3,2,2,3,1,2,2,2,3,8,4,0,7,2,10,2,0
1,143,54,10,1,3,2,2,1,2,3,7,10,0,1,3,5,9,9,10,0
1,170,109,12,3,3,1,2,1,2,2,8,6,0,10,5,9,7,6,5,0
2,167,57,35,1,1,3,3,1,2,3,9,3,6,6,4,7,2,3,6,0
1,182,86,45,3,1,3,3,2,2,1,10,1,4,4,6,3,10,6,2,0
2,181,115,55,2,3,1,3,1,2,2,1,4,1,8,2,3,0,10,0,0
1,160,43,47,1,1,3,2,2,2,3,10,4,2,10,9,10,4,5,1,0
1,164,89,21,1,3,3,3,1,1,1,8,4,4,7,0,4,9,0,4,0
1,184,111,46,2,2,2,1,1,1,1,8,5,9,10,0,5,1,4,5,0
2,198,118,59,1,3,1,1,2,2,1,10,4,2,10,6,4,8,6,1,0
1,160,74,43,1,3,3,1,1,1,1,5,6,0,0,1,3,6,2,9,0
2,171,104,28,2,3,1,3,2,1,3,2,9,9,1,8,8,7,9,9,0
1,163,67,28,2,2,3,2,2,2,1,0,10,8,4,4,0,0,5,5,0
1,162,81,20,3,2,3,2,2,1,2,10,1,5,8,8,9,2,8,8,0
2,170,52,58,2,3,2,1,1,2,2,3,10,6,9,6,1,6,6,3,0
2,144,101,56,2,2,3,1,1,2,2,8,3,8,4,1,2,3,7,6,0
2,158,98,43,2,1,3,3,2,2,3,10,10,10,7,0,5,9,8,9,0
1,140,41,42,1,2,1,3,2,2,1,8,4,9,0,0,3,5,2,9,0
2,191,109,39,2,2,1,2,1,1,3,10,9,0,9,0,7,8,6,8,0
1,146,88,52,2,3,1,3,2,2,2,0,9,0,4,4,9,1,2,1,0
2,189,52,11,2,2,1,3,2,2,1,1,6,0,3,3,10,9,8,3,0
1,185,64,10,3,3,1,1,2,2,3,9,0,5,5,8,10,2,3,0,0
2,167,103,23,1,1,1,3,1,2,3,9,9,2,5,3,8,9,5,9,0
1,195,76,10,2,3,2,2,1,2,2,5,4,6,10,10,2,6,1,2,0
1,149,129,11,2,2,2,1,2,1,2,2,10,0,8,2,3,3,6,2,0
2,167,75,44,2,2,2,3,1,1,3,10,5,1,5,6,4,9,0,6,0
1,191,46,21,2,1,1,2,2,2,2,10,6,3,5,5,7,10,3,1,0
2,159,92,14,2,1,1,3,2,2,2,0,7,8,10,9,2,2,9,9,0
2,184,83,33,3,1,3,2,1,2,1,4,2,9,5,5,7,7,4,0,0
2,167,93,38,2,3,1,2,2,2,3,10,9,3,7,8,4,8,9,0,0
2,170,51,20,1,3,1,2,2,2,3,7,6,4,2,4,2,9,0,4,0
1,178,119,20,2,3,2,1,1,1,3,4,1,4,6,1,7,5,6,5,0
2,198,126,33,3,1,1,1,1,1,1,10,0,5,6,6,0,9,7,6,0
1,199,68,56,1,3,1,1,2,1,3,10,7,2,1,0,0,6,7,2,0
2,162,46,20,1,1,2,3,2,1,2,9,9,5,8,6,8,2,5,10,0
1,139,128,36,3,2,2,3,2,2,3,1,1,8,2,10,6,4,10,9,0
1,177,99,39,3,1,2,1,2,2,2,7,4,3,7,5,6,4,6,8,0
1,178,71,14,3,1,1,1,2,1,2,10,3,3,0,10,1,2,4,9,0
1,167,52,49,2,3,2,3,1,2,2,8,6,10,10,10,2,10,7,9,0
2,172,75,39,1,2,2,2,1,2,2,8,7,9,10,1,2,8,9,6,0
1,157,95,47,2,2,1,3,2,2,1,2,9,4,6,8,9,0,1,9,0
2,157,61,15,1,1,2,3,2,1,1,10,3,6,4,6,7,1,4,9,0
2,144,43,42,1,1,1,2,1,2,2,2,9,1,0,1,1,5,1,7,0
2,156,78,12,3,3,3,1,2,2,3,3,6,7,5,4,2,7,6,7,0
2,170,79,57,3,1,2,3,1,2,3,4,3,8,3,4,4,6,10,4,0
1,147,88,36,1,1,3,2,1,1,1,2,8,5,7,3,5,9,4,0,1
1,172,105,39,1,3,2,2,2,2,3,10,3,9,4,2,3,3,3,7,0
2,192,101,40,3,1,1,3,2,2,2,10,10,3,3,7,2,9,2,8,0
1,171,86,51,3,2,3,1,1,2,1,9,4,3,2,8,1,5,3,5,0
1,146,65,12,1,1,3,1,2,2,3,6,3,1,5,10,7,7,4,9,0
1,181,64,57,2,2,2,1,2,1,2,8,2,9,0,3,9,3,7,9,0
2,147,44,42,1,1,3,1,1,2,2,0,8,9,3,3,2,9,3,9,0
2,186,55,12,2,2,3,2,1,1,3,2,3,7,5,6,0,5,7,4,0
1,143,66,16,2,2,3,2,1,2,1,2,1,0,6,9,6,4,1,3,0
1,166,42,38,2,2,3,1,2,1,1,9,2,8,10,6,8,9,8,0,0
1,145,41,37,2,1,1,3,1,2,3,1,6,8,1,1,4,9,1,4,0
1,136,75,31,1,1,1,3,2,1,1,5,9,1,2,2,1,7,4,1,0
1,152,57,13,1,1,1,3,1,1,1,2,2,6,2,5,2,9,7,10,0
1,158,96,19,3,2,1,1,1,1,2,10,7,6,2,8,2,8,9,6,0
1,187,123,34,2,3,3,3,2,2,1,3,7,1,5,2,5,8,2,9,0
1,137,109,21,2,1,1,3,1,1,1,0,5,10,5,8,6,10,8,10,0
2,141,45,52,1,1,3,3,1,2,1,4,4,1,4,1,10,0,4,1,0
2,175,48,10,1,3,3,2,1,1,2,1,0,6,2,0,0,10,6,6,0
1,169,67,37,2,3,3,2,2,2,3,3,1,0,0,7,9,7,0,4,0
1,147,51,49,1,1,1,2,1,2,2,8,1,5,4,5,7,0,1,0,0
1,190,118,23,2,1,3,2,2,1,2,7,1,5,0,5,3,8,6,8,0
1,169,113,35,3,1,2,1,1,1,1,2,5,5,4,6,2,6,10,0,0
2,151,81,30,3,2,1,1,1,2,1,9,9,4,4,1,8,9,9,5,0
1,144,102,39,2,3,3,3,1,2,3,8,1,9,10,10,7,6,3,10,0
2,171,66,56,1,1,1,2,1,2,3,1,7,8,2,0,10,4,8,9,0
2,147,108,46,1,2,3,3,2,2,3,5,3,4,2,2,0,6,9,5,0
2,162,97,12,2,1,1,2,2,2,1,2,0,4,3,8,3,3,9,3,0
1,190,101,36,2,1,2,3,2,2,2,8,2,2,10,9,7,10,5,9,0
2,141,91,37,3,1,2,2,1,1,3,7,1,0,2,3,9,8,0,2,0
1,193,62,45,2,3,2,2,2,1,3,10,8,10,4,5,7,10,8,5,0
1,186,117,38,2,2,2,3,2,1,1,7,5,1,6,2,0,2,0,2,0
1,192,41,33,3,1,2,1,2,2,2,6,3,6,8,6,1,3,2,2,0
2,145,98,36,2,2,2,1,2,2,2,2,0,1,6,3,3,3,8,8,0
1,171,106,38,3,2,1,3,1,1,1,7,9,8,4,9,5,1,2,2,0
1,198,102,27,2,3,1,1,1,2,2,9,6,2,0,8,5,10,3,8,0
1,140,89,50,2,1,2,1,2,1,3,4,5,2,6,4,5,7,3,4,0
1,188,114,49,3,1,3,2,2,2,2,10,1,6,6,8,9,1,5,6,0
1,165,83,28,1,2,3,1,2,2,2,1,0,5,5,8,0,3,2,5,0
1,194,83,13,2,1,3,3,1,1,3,9,6,7,8,8,5,4,8,5,0
2,185,100,17,2,3,2,2,2,1,1,4,2,8,0,10,6,6,0,8,0
1,185,53,32,2,3,3,1,2,1,3,5,7,7,6,4,1,0,4,2,0
2,176,55,52,2,2,1,1,1,1,2,5,8,6,0,4,8,4,9,7,0
1,173,105,10,1,1,1,2,2,1,2,6,4,5,10,1,8,0,0,5,0
2,145,104,54,2,2,3,2,2,2,1,3,3,0,4,0,0,2,10,5,0
2,140,112,23,1,2,3,1,2,2,2,1,0,6,2,2,7,8,2,7,0
2,137,66,40,3,3,2,3,1,1,3,1,2,8,3,10,1,9,3,7,0
2,151,95,44,3,2,3,3,1,1,2,3,6,10,1,6,6,5,0,7,0
2,177,106,45,3,2,1,2,1,2,2,8,4,1,8,3,3,5,4,4,0
2,139,86,15,2,3,1,3,1,1,3,3,2,9,1,1,5,10,1,6,0
1,173,70,26,1,1,3,1,2,1,2,8,1,9,0,1,7,4,7,10,0
1,187,83,29,2,1,1,3,1,2,3,8,0,8,2,3,0,5,9,5,0
2,138,110,19,3,2,2,2,1,2,3,1,0,0,9,2,4,5,9,0,0
2,162,104,22,2,1,1,3,2,1,2,4,7,2,1,0,3,9,0,9,0
2,172,121,16,3,2,2,3,1,2,3,1,2,4,8,1,3,6,5,1,0
1,176,116,10,1,3,2,3,1,1,2,3,8,0,1,7,0,3,4,2,0
1,193,107,36,3,1,2,2,1,2,1,9,3,3,3,1,3,8,4,3,0
2,168,115,28,1,2,3,1,2,2,3,1,8,0,3,4,8,4,4,4,0
1,174,94,49,3,3,3,1,2,1,1,6,0,7,7,4,5,5,1,0,0
1,155,88,56,2,1,3,1,1,2,1,7,0,9,7,5,3,10,6,9,0
1,173,42,17,3,1,3,2,1,2,3,6,9,10,3,2,7,8,10,9,1
1,153,55,58,3,2,2,2,1,1,2,2,1,7,6,8,0,4,4,6,0
2,139,122,56,2,3,3,1,2,1,3,9,5,5,0,0,10,5,3,5,0
2,190,117,36,1,2,2,3,1,1,2,2,9,10,9,6,2,0,2,9,0
1,149,98,13,3,2,3,3,1,2,1,1,1,9,3,10,3,0,0,10,0
2,168,118,13,1,1,2,1,1,1,3,3,9,2,10,8,6,0,2,10,0
2,180,41,12,1,3,2,1,1,1,3,4,9,10,1,9,5,3,10,7,0
2,194,92,15,3,1,1,2,2,1,3,2,8,9,7,5,5,3,7,2,0
1,156,93,48,1,1,3,1,1,1,1,4,8,10,4,5,4,3,9,9,0
1,149,68,46,2,1,2,1,1,1,1,5,2,8,8,7,1,8,8,5,0
1,160,82,17,1,3,3,1,1,1,1,10,6,8,0,3,9,9,8,4,0
1,135,127,21,2,2,1,2,1,1,3,7,5,5,2,7,10,0,1,2,0
2,163,103,54,3,3,2,1,2,2,2,8,9,6,3,1,8,4,4,9,0
1,147,47,20,3,2,1,3,2,2,1,1,9,2,6,9,7,9,10,1,0
2,147,102,15,3,2,2,2,1,1,2,5,7,7,0,3,7,7,2,8,0
2,138,102,40,3,3,3,3,2,2,1,9,5,6,5,4,8,0,1,1,0
1,179,108,31,1,2,1,2,1,1,3,1,3,8,8,10,4,2,2,1,0
1,156,116,58,3,2,3,2,2,1,1,3,8,0,5,5,6,4,1,1,0
1,150,126,24,3,1,2,1,1,1,2,6,4,2,8,9,10,7,8,7,0
2,171,107,35,2,1,2,3,1,2,2,2,1,6,0,7,6,5,10,5,0
1,140,75,24,2,1,2,1,2,2,1,5,4,1,10,9,8,1,9,0,0
1,195,93,46,1,2,1,2,2,1,3,5,0,6,4,0,3,4,7,3,0
1,153,51,56,3,3,3,3,2,2,3,9,5,5,3,9,8,4,9,8,0
2,145,103,46,1,3,1,3,1,2,2,8,6,4,2,5,3,4,6,4,0
1,142,91,54,1,2,2,3,2,1,2,9,9,5,5,0,1,9,3,4,0
2,161,129,29,1,3,2,3,1,1,2,6,1,6,1,5,9,9,7,4,0
1,189,88,51,1,1,2,3,1,2,1,8,7,8,2,1,0,10,0,10,0
1,191,62,57,3,2,2,3,1,2,3,8,5,8,8,6,1,9,10,0,0
2,147,92,48,2,2,1,1,2,2,2,1,6,3,6,2,2,4,3,8,0
1,147,111,44,1,3,2,3,1,2,3,3,6,4,4,6,0,6,9,9,0
1,156,50,43,1,1,1,2,2,2,3,3,10,5,1,1,3,9,6,7,0
1,161,88,27,1,3,1,2,1,1,2,4,8,6,4,7,8,0,4,9,0
2,142,102,31,2,3,1,2,2,2,1,1,6,1,2,10,3,6,10,9,0
2,160,87,51,2,3,2,2,2,1,1,2,4,10,3,6,1,0,7,5,0
2,192,121,50,1,1,3,2,2,1,1,2,8,1,6,7,2,7,3,4,0
2,140,80,46,3,1,2,2,2,1,2,10,4,10,6,2,7,8,4,1,0
1,136,99,33,3,1,1,1,1,1,1,9,9,6,7,2,9,5,9,9,0
2,161,82,57,1,1,3,1,2,2,2,8,0,10,3,8,10,8,5,2,0
1,170,72,19,2,3,3,3,1,2,1,2,5,6,5,9,8,8,6,9,0
2,163,126,13,2,2,3,1,2,1,2,2,9,10,0,1,0,10,0,1,0
2,186,114,26,1,3,1,2,1,2,2,4,3,5,3,2,2,2,5,7,0
2,162,111,40,1,1,2,1,2,1,3,0,4,0,6,10,0,1,5,8,0
1,163,94,58,1,1,3,2,1,1,1,7,8,2,1,2,9,5,0,3,1
2,190,104,13,2,2,3,1,2,1,1,3,7,9,3,7,3,6,4,7,0
2,176,74,22,3,1,3,3,1,1,2,4,10,1,4,10,2,2,4,2,0
1,173,115,35,1,1,1,1,1,2,1,8,10,1,9,3,1,1,1,4,0
2,186,128,40,1,2,1,2,2,2,2,3,4,1,3,0,10,8,5,5,0
1,135,55,53,1,1,1,3,1,1,3,10,5,5,7,10,9,7,7,5,0
2,140,62,20,3,2,2,3,1,1,2,8,5,8,9,1,5,0,6,5,0
2,149,50,41,1,2,2,1,1,2,2,10,8,5,1,9,2,9,6,6,0
1,189,96,20,2,1,3,3,2,2,3,5,10,7,6,1,6,9,6,5,0
1,191,121,29,2,1,1,3,2,2,1,5,5,10,8,0,3,4,10,1,0
2,162,119,56,2,1,3,1,1,2,1,3,4,6,9,6,4,7,10,10,0
1,141,53,43,3,3,3,1,2,2,2,2,8,1,7,3,1,1,0,4,0
2,171,62,54,2,1,1,1,1,2,3,1,5,7,4,2,9,8,2,4,0
1,184,68,42,2,3,2,3,1,1,1,10,0,5,7,9,0,4,10,9,0
2,168,117,40,1,3,3,3,2,2,1,3,9,9,6,8,10,8,7,9,0
1,165,82,48,1,2,1,2,2,2,1,1,9,1,7,0,5,7,3,2,0
1,179,49,37,1,1,2,2,2,2,3,7,9,1,6,8,3,10,5,3,0
2,196,61,11,3,3,3,3,2,1,2,2,3,5,5,4,4,2,9,4,0
1,171,112,29,3,3,2,2,2,1,3,6,2,5,2,6,2,5,7,9,0
2,191,51,18,2,1,1,3,1,1,3,3,6,7,5,8,0,5,6,9,0
2,149,70,57,2,1,3,2,1,2,3,10,1,0,9,2,6,10,3,2,0
1,179,81,20,1,1,1,2,2,2,2,8,9,2,0,0,3,4,10,6,0
1,151,98,23,2,3,2,3,1,2,2,1,10,5,1,3,0,2,4,7,0
1,193,81,48,2,1,1,1,2,1,1,10,3,3,1,8,8,10,2,6,0
2,165,97,18,3,2,2,2,1,2,1,7,3,7,4,9,4,6,3,2,0
2,166,107,20,1,2,2,3,2,2,1,8,2,2,7,5,2,1,5,6,0
1,175,79,24,1,3,2,2,1,2,2,1,7,9,10,7,8,0,5,7,0
2,184,115,48,2,1,3,2,1,1,2,0,8,1,9,0,7,7,10,3,0
1,184,41,14,1,3,1,2,1,1,2,0,10,2,8,7,2,10,10,1,0
1,138,96,53,2,2,3,1,2,1,1,1,9,6,5,10,3,7,4,0,0
1,191,70,16,3,2,2,2,1,2,2,7,6,4,2,3,9,7,7,8,0
1,146,88,42,2,1,1,2,2,1,3,8,8,7,8,6,2,0,4,2,0
1,142,45,57,3,2,3,3,1,1,1,10,4,4,4,5,7,2,0,8,0
1,180,97,51,1,3,3,3,1,1,3,5,5,7,6,2,9,0,6,8,0
2,198,44,55,1,3,2,3,1,2,1,3,10,6,8,4,2,2,5,8,0
2,163,119,43,3,1,1,2,2,2,2,10,2,2,5,6,7,7,3,4,0
2,197,51,34,1,1,1,3,1,2,1,7,2,9,2,5,3,4,6,9,0
1,194,96,36,2,1,3,2,1,1,3,8,2,5,7,4,5,9,3,0,1
2,165,41,50,2,2,2,3,1,2,2,10,10,7,4,9,9,2,3,3,0
2,152,41,28,3,2,3,1,1,2,3,8,9,5,1,10,8,1,4,1,0
2,192,69,56,1,3,1,2,1,2,3,5,4,7,6,8,6,8,3,4,0
1,146,79,34,2,2,2,2,1,2,1,5,9,8,5,2,8,3,10,4,0
2,195,118,35,1,1,1,1,2,2,1,7,0,7,8,0,2,7,5,0,0
1,144,99,24,1,2,1,1,2,1,2,5,5,3,9,2,1,6,5,9,0
2,165,123,53,3,2,1,3,2,1,1,10,7,9,4,4,10,10,2,7,0
2,193,59,10,1,1,2,2,1,1,1,2,6,4,2,9,0,10,10,8,0
2,135,47,55,1,3,3,1,2,1,1,1,2,4,5,4,4,6,1,6,0
1,194,48,35,3,3,2,3,2,1,1,6,1,2,7,1,8,7,5,8,0
1,163,125,31,1,2,3,3,1,2,1,9,2,8,4,5,1,3,4,8,0
1,147,41,50,2,3,1,3,2,1,3,1,8,5,2,6,4,6,4,8,0
2,136,70,37,3,3,1,2,2,1,3,3,2,5,8,1,9,7,3,5,0
1,164,44,53,2,2,2,2,2,1,3,5,0,7,9,8,7,2,6,6,0
1,185,55,10,3,2,1,1,2,1,2,1,8,8,9,10,9,7,8,0,0
2,196,75,32,1,2,2,3,1,1,3,7,4,6,6,7,5,7,3,7,0
2,156,87,15,2,2,1,2,2,2,1,4,3,0,7,8,6,5,3,1,0
1,153,83,37,3,1,3,3,2,1,1,0,1,0,6,1,1,8,6,5,0
2,135,57,51,2,1,3,2,1,2,2,3,9,9,5,6,2,7,5,10,0
2,185,47,34,3,2,1,1,1,2,3,9,8,6,6,9,0,0,6,7,0
2,176,90,32,2,1,3,1,2,2,2,3,6,2,1,5,7,4,6,3,0
2,193,53,32,1,3,1,1,1,1,3,2,9,6,1,3,10,1,8,10,0
2,184,67,25,3,1,3,1,2,1,1,3,5,2,1,7,0,1,5,4,0
1,170,114,31,3,2,3,3,2,1,2,9,6,5,2,1,7,1,8,10,0
1,136,106,35,3,3,1,1,2,2,1,7,4,1,6,7,8,7,8,3,0
1,167,83,46,2,1,3,1,1,2,3,2,5,6,5,6,6,1,7,6,0
1,164,51,12,3,1,3,3,2,2,1,10,3,9,6,3,10,0,8,2,0
2,164,75,29,1,3,3,2,1,2,3,4,10,1,5,10,1,10,3,3,0
2,151,40,12,3,3,2,3,2,2,1,1,4,4,8,1,1,3,2,4,0
2,198,115,22,3,3,1,2,2,2,3,5,1,1,2,4,6,3,9,8,0
1,151,51,45,2,1,3,1,1,1,2,9,3,1,3,3,2,1,0,1,0
2,183,119,34,1,2,1,2,2,1,3,7,4,2,9,1,8,7,3,4,0
1,156,95,43,3,3,1,2,2,2,3,7,9,4,9,1,3,8,8,5,0
1,187,125,22,1,3,2,3,1,2,2,3,10,9,4,4,1,6,4,5,0
2,163,69,47,3,2,2,3,2,2,2,4,5,8,10,1,8,3,3,7,0
1,181,78,39,3,1,3,3,1,2,3,3,10,9,4,2,4,1,1,6,0
2,192,47,53,1,2,3,2,1,2,2,0,9,9,3,1,9,0,9,1,0
1,145,61,55,2,1,2,2,1,1,2,9,9,2,7,8,9,5,0,10,0
2,156,120,19,1,2,1,2,2,2,1,8,9,4,10,7,4,10,10,0,0
2,149,57,50,3,1,2,1,1,2,1,1,2,8,8,5,7,5,7,7,0
2,195,94,14,1,1,1,2,1,2,1,2,9,9,1,8,8,3,9,7,0
2,162,78,54,3,1,1,3,2,1,2,9,3,6,10,10,8,7,4,0,0
1,174,64,21,2,1,3,3,2,2,1,10,3,9,8,4,6,10,3,0,0
1,162,90,51,3,3,2,1,1,1,2,9,9,9,8,0,9,4,1,10,0
2,183,108,34,2,3,3,1,1,1,3,3,5,4,3,4,0,10,4,9,0
1,139,104,49,3,3,3,1,2,2,1,5,10,5,10,8,10,3,10,1,0
2,186,90,40,2,2,1,2,2,2,3,6,3,10,6,8,8,0,1,0,0
1,173,107,31,3,3,2,2,1,1,3,5,4,4,8,0,5,7,10,8,0
1,176,45,28,1,1,1,3,2,2,1,3,0,3,5,7,8,1,3,3,0
2,163,86,24,2,2,3,3,1,1,3,4,8,7,9,2,9,5,10,8,0
2,143,72,53,3,1,1,1,1,1,2,2,7,1,3,6,10,3,8,0,0
2,191,101,33,2,3,2,1,2,1,1,9,0,3,7,10,9,4,2,6,0
1,172,50,59,2,2,2,2,2,2,2,5,3,7,6,2,9,8,7,1,0
2,193,40,33,3,1,2,2,1,2,3,4,0,6,2,9,10,8,6,9,0
2,199,104,35,3,3,3,1,2,2,3,3,6,8,6,8,4,9,9,6,0
1,167,61,11,3,2,2,1,2,1,2,8,9,3,5,8,8,3,7,8,0
1,192,65,50,1,2,2,1,1,1,3,10,4,6,6,9,10,0,9,10,0
1,194,107,22,2,2,3,1,2,2,3,8,0,9,2,2,9,7,2,1,0
2,135,82,49,3,2,1,2,2,1,2,0,7,6,6,7,9,1,7,4,0
2,154,41,46,3,1,3,2,2,2,2,10,10,0,7,6,5,7,1,7,0
1,163,84,23,1,3,2,1,2,2,3,7,10,2,0,3,0,2,7,10,0
1,137,50,52,1,3,2,1,1,2,3,7,6,3,5,9,5,10,10,3,0
2,187,122,45,3,1,2,2,1,2,3,3,5,10,8,7,1,4,6,10,0
1,192,41,50,3,2,1,1,1,1,3,2,4,10,1,8,7,5,0,8,0
2,192,40,10,3,3,2,1,2,1,3,2,8,5,6,6,0,1,8,3,0
1,148,66,49,3,3,2,3,2,2,3,7,4,4,1,9,6,6,0,8,0
1,137,61,10,3,1,3,1,1,1,3,3,2,9,1,6,0,7,10,0,0
1,192,57,33,3,3,3,2,1,2,1,1,6,8,6,1,10,6,4,9,0
2,188,48,40,2,3,3,1,2,2,3,4,3,4,6,8,8,7,6,2,0
1,169,100,38,3,1,3,2,2,1,1,10,10,3,6,2,5,3,7,9,0
1,154,75,38,2,3,3,2,1,1,2,0,0,4,6,0,5,10,0,6,0
2,144,126,30,3,1,2,2,2,2,1,2,8,0,9,10,7,3,7,4,0
2,176,61,20,1,2,2,3,2,2,2,0,4,4,8,8,4,3,0,6,0
